OPIS Truckstop ID,Truckstop Name,Address,City,State,Rack ID,Retail Price,latitude,longitude
71099,THORNTONS #336,"I-57, EXIT 335 & SR-50",Monee,IL,365,3.459,,
71099,THORNTONS #336,"I-57, EXIT 335 & SR-50",Monee,IL,365,3.409,,
71101,FOOD N FUEL,"I-55, EXIT 244 & SR-53",Elwood,IL,365,3.499,,
71101,FOOD N FUEL,"I-55, EXIT 244 & SR-53",Elwood,IL,365,3.599,,
71115,FASTBREAK #6,US-50/US-151 & US-41,Vincennes,IN,510,4.039,,
71118,THORNTONS #0331,"I-35/US-51, EXIT 3 & CR-9",Roscoe,IL,520,3.469,,
71118,THORNTONS #0331,"I-35/US-51, EXIT 3 & CR-9",Roscoe,IL,520,3.419,,
71139,GAS N WASH,SR-47 & CR-9,Yorkville,IL,290,3.599,,
71141,CASEYS #3901,"I-55, EXIT 178 & CR-23",Lexington,IL,368,3.339,,
71141,CASEYS #3901,"I-55, EXIT 178 & CR-23",Lexington,IL,368,3.359,,
71142,LOVES TRAVEL STOP #775,US-20 & SR-2,Rockford,IL,520,3.349,42.2195707,-89.0951615
71142,LOVES TRAVEL STOP #775,US-20 & SR-2,Rockford,IL,520,3.289,42.2195707,-89.0951615
71142,LOVES TRAVEL STOP #775,US-20 & SR-2,Rockford,IL,520,3.229,42.2195707,-89.0951615
71142,LOVES TRAVEL STOP #775,US-20 & SR-2,Rockford,IL,520,3.269,42.2195707,-89.0951615
71145,CASEYS #3905,I-74/US-421 EXIT 113,Shelbyville,IN,372,3.599,,
71151,LOVES TRAVEL STOP #880,US-50 & SR-130,Olney,IL,510,3.289,,
71151,LOVES TRAVEL STOP #880,US-50 & SR-130,Olney,IL,510,3.189,,
71151,LOVES TRAVEL STOP #880,US-50 & SR-130,Olney,IL,510,3.189,,
71151,LOVES TRAVEL STOP #880,US-50 & SR-130,Olney,IL,510,3.389,,
71151,LOVES TRAVEL STOP #880,US-50 & SR-130,Olney,IL,510,3.339,,
71151,LOVES TRAVEL STOP #880,US-50 & SR-130,Olney,IL,510,3.289,,
71152,LOVES TRAVEL STOP #841,"US-24, EXIT 41",Napoleon,OH,550,3.705,,
71152,LOVES TRAVEL STOPS #841,"US-24, EXIT 41",Napoleon,OH,550,3.689,,
71162,CIRCLE K #4705694,US-20 & CR-245,Norwalk,OH,305,3.614,,
71163,DANDY MINI MART #68,"I-86/SR-17, EXIT 51A & CR-64",Elmira,NY,32,3.899,,
71164,DANDY MINI MART #59,SR-287,Middlebury Center,PA,138,3.999,,
71167,LOVES TRAVEL STOP #768,"I-55, EXIT 247",Channahon,IL,290,3.489,,
71167,LOVES TRAVEL STOP #768,"I-55, EXIT 247",Channahon,IL,290,3.349,,
71167,LOVES TRAVEL STOP #768,"I-55, EXIT 247",Channahon,IL,290,3.449,,
71167,LOVES TRAVEL STOP #768,"I-55, EXIT 247",Channahon,IL,290,3.389,,
71167,LOVES TRAVEL STOP #768,"I-55, EXIT 247",Channahon,IL,290,3.549,,
71169,LOVES TRAVEL STOP #879,"I-69 EXIT,286 & US-24 & SR-9",Huntington,IN,370,3.50066666,,
71185,SHEETZ #698,"I-78/US-22, EXIT 45 & SR-863",Kutztown,PA,90,3.329,,
71207,GAS N WASH,"I-80, EXIT 148B & SR-43",Tinley Park,IL,365,3.679,,
71207,GAS N WASH,"I-80, EXIT 148B & SR-43",Tinley Park,IL,365,3.499,,
71207,GAS N WASH,"I-80, EXIT 148B & SR-43",Tinley Park,IL,365,3.599,,
71229,THE PRIDE OF PALATINE,"I-90, EXIT 65 & SR-62",Palatine,IL,290,3.399,,
71230,THE PRIDE OF LAKE COUNTY,US-12 & SR-53,Lake Zurich,IL,290,3.349,42.1724057,-88.071894
71251,RUTTERS #91,US-30 & SR-772,Gap,PA,208,4.199,,
71260,LOVES TRAVEL STOP #881,US HWY 224 & OH 225,Diamond,OH,573,3.45233333,,
71262,LOVES TRAVEL STOP #892,"I-70, EXIT 118 & SR-310",Etna,OH,315,3.46066666,,
71288,SHEETZ #700,"I-270, EXIT 49 & SR-317",Groveport,OH,315,3.059,,
71291,HUCKS FOOD & FUEL #351 DBA ONE9 #1286,"I-57, Exit 116",Salem                                   ,IL,574,3.239,,
71291,HUCKS FOOD & FUEL #351 DBA ONE9 #1286,"I-57, Exit 116",Salem                                   ,IL,574,3.139,,
71291,HUCKS FOOD & FUEL #351,"I-57, Exit 116",Salem                                   ,IL,574,3.139,,
71291,HUCKS FOOD & FUEL #351,"I-57, Exit 116",Salem                                   ,IL,574,3.099,,
71301,Atlanta IL Visitors Center,I-55 EXIT 140,Atlanta,IL,280,3.399,,
71309,SUGAR CROSSING CONVENIENCE,US-33 & CR-63,Lancaster,OH,315,3.38233333,39.7441132,-82.6468061
71318,LOVES TRAVEL STOP  #800,SR-83 ,Elk Grove Village,IL,290,3.449,,
71318,LOVES TRAVEL STOP  #800,SR-83 ,Elk Grove Village,IL,290,3.379,,
71318,LOVES TRAVEL STOP  #800,SR-83 ,Elk Grove Village,IL,290,3.489,,
71318,LOVES TRAVEL STOP  #800,SR-83 ,Elk Grove Village,IL,290,3.549,,
71318,LOVES TRAVEL STOP  #800,SR-83 ,Elk Grove Village,IL,290,3.649,,
71318,LOVES TRAVEL STOP  #800,SR-83 ,Elk Grove Village,IL,290,3.589,,
71326,CIRCLE K #4705730,"I-480 & SR-82, EXIT 36",Twinsburg,OH,249,3.989,,
71330,JORDAN MINI MART,SR- 31 & CR-59,Jordan,NY,220,3.799,,
71330,JORDAN MINI MART,SR- 31 & CR-59,Jordan,NY,220,3.859,,
71364,QUICK FUEL #3188,I-75 ,Sidney,OH,317,3.33233333,40.2769603,-84.1834691
71383,Caseys #3940,I-69 & SR 4,Ashley,IN,465,3.59733333,41.527126,-85.0600047
71385,CASEYS #3907,I-675 & SR-235,Fairborn,OH,411,3.679,,
71386,CASEYS #3952,SR-1 & SR-9,Hoopeston,IL,368,3.249,,
71386,CASEYS #3952,SR-1 & SR-9,Hoopeston,IL,368,3.259,,
71386,CASEYS #3952,SR-1 & SR-9,Hoopeston,IL,368,3.189,,
71386,CASEYS #3952,SR-1 & SR-9,Hoopeston,IL,368,3.239,,
71390,SPEEDWAY #7269,I-270 EXIT 6B,Granite City,IL,540,3.519,,
71390,SPEEDWAY #7269,I-270 EXIT 6B,Granite City,IL,540,3.379,,
71390,SPEEDWAY #7269,I-270 EXIT 6B,Granite City,IL,540,3.459,,
71392,Loves Travel Stop #834,SR 17 & SR 1,Grant Park,IL,290,3.329,,
71392,Loves Travel Stop #834,SR 17 & SR 1,Grant Park,IL,290,3.379,,
71443,LOVES TRAVEL STOP #810,US-33 & SR-540,Bellefontaine,OH,411,3.35233333,40.368822,-83.7302273
71486,HUCKS FOOD & FUEL #338,US-50/US-150 & US-41 BUS,Vincennes                               ,IN,510,3.959,,
71486,HUCKS FOOD & FUEL #338 DBA PILOT DEALER #1294,US-50/US-150 & US-41 BUS,Vincennes                               ,IN,510,3.959,,
71492,LOVES TRAVEL STOP #839,"I-64, EXIT 92",Leavenworth,IN,415,3.949,,
71494,SPEEDWAY/7FLEET #7008,"I-90, EXIT 48A & SR-77",Corfu,NY,190,3.889,,
71495,SPEEDWAY #1212,"I-65, EXIT 99 & US-31",Greenwood,IN,375,3.59733333,,
71496,SPEEDWAY/7fleet #1052,US-30 & SR-57,Orrville,OH,249,3.499,40.842746,-81.7642064
71515,LOVES TRAVEL STOP #824,"I-64 & SR-37, Exit 80",Mount Vernon,IL,574,3.589,,
71515,LOVES TRAVEL STOP #824,"I-64 & SR-37, Exit 80",Mount Vernon,IL,574,3.349,,
71515,LOVES TRAVEL STOP #824,"I-64 & SR-37, Exit 80",Mount Vernon,IL,574,3.449,,
71515,LOVES TRAVEL STOP #824,"I-64 & SR-37, Exit 80",Mount Vernon,IL,574,3.389,,
71516,LOVES TRAVEL STOP #833,"I-90, EXIT 61 & US-20",Ripley,NY,38,3.879,,
71524,Loves Travel Stop #813,"I-77, Exit 112",North Canton,OH,249,3.62733333,,
71526,LOVES TRAVEL STOP #820,"I-90, EXIT 41 & SR-414",Waterloo,NY,190,4.149,,
71527,D & C FUEL EAST,US-6/SR-92,Tunkhannock,PA,200,3.699,41.5683115,-75.8792723
71562,PILOT #1317,I-90 EXIT 28,Fultonville,NY,12,3.999,,
71586,ALLTOWN FRESH,US-9 & SR-23,Livingston,NY,12,3.699,42.1798293,-73.7593969
71586,ALLTOWN FRESH,US-9 & SR-23,Livingston,NY,12,3.659,42.1798293,-73.7593969
71594,BP,US-20 & SR13,Middlebury,IN,465,3.799,41.6541416,-85.7032042
71639,PAR MAR FOOD STORE #13,"I-77, EXIT 1 & SR-7",Hannibal                                ,OH,430,3.899,,
71652,CIRCLE K #4705575,SR-261,Akron,OH,249,3.769,41.0717314,-81.54414
71654,LOVES TRAVEL STOP  #851,"I-39/US-51, EXIT 111 & SR-72",Monroe Center,IL,520,3.749,,
71655,79 ONE STOP,SR-62 & SR-37,Saint Croix                             ,IN,415,3.499,38.2234622,-86.5945029
71676,CIRCLE K #4702409,US-52,Lafayette,IN,375,3.15733333,40.3936026,-86.9017426
71682,Gas N Wash,"SR 83, SR 50, I-294",Alsip,IL,365,3.399,,
71682,Gas N Wash,"SR 83, SR 50, I-294",Alsip,IL,365,3.499,,
71682,Gas N Wash,"SR 83, SR 50, I-294",Alsip,IL,365,3.299,,
71683,GAS N WASH,US HWY 6,Joliet,IL,365,3.799,41.5475812,-88.0104219
71697,LOVES TRAVEL STOP #829,I-80 EXIT 81,Brookville,PA,14,4.019,,
71707,QUARLES #4437,US HWY 30,Lancaster,PA,208,3.999,39.9953079,-76.0421287
71721,HUCKS FOOD & FUEL #314,US-50/150,Washington,IN,510,3.46233333,38.6559216,-87.1167994
71770,ONVO TRAVEL PLAZA,"I-81, Exit 155",Mountain Top,PA,200,3.58733333,,
71774,CASEYS #4292,1020 5TH ST ,Carrollton                              ,IL,574,3.289,39.2906734,-90.4069675
71774,CASEYS #4292,1020 5TH ST ,Carrollton                              ,IL,574,3.239,39.2906734,-90.4069675
71774,CASEYS #4292,1020 5TH ST ,Carrollton                              ,IL,574,3.429,39.2906734,-90.4069675
71785,7-ELEVEN #41266,I-81 & SR-924,Hazleton,PA,200,3.839,40.958103,-75.9910878
71786,SHEETZ #751,I-76 EXIT 91,Donegal,PA,165,3.259,,
71804,GAS N WASH,I-88 EXIT 114,Montgomery,IL,290,3.599,,
71811,7-ELEVEN #41826,SR-722 & SR-283,Lancaster,PA,70,4.129,,
71818,TA EXPRESS RIVERTON #433,I-72 EXIT 108,Riverton,IL,318,3.469,,
71818,TA EXPRESS RIVERTON #433,I-72 EXIT 108,Riverton,IL,318,3.439,,
71818,TA EXPRESS RIVERTON #433,I-72 EXIT 108,Riverton,IL,318,3.409,,
71832,SHEETZ #753,SR 3,Seville,OH,249,3.08233333,41.0178597,-81.8618474
71838,RUTTERS #24,SR-74 & SR-2069,Brogue                                  ,PA,70,4.099,,
71839,RUTTERS #92,US-222 & SR-737,Kutztown,PA,90,3.699,,
71844,HD EXPRESS MART,US 20,Clyde,OH,550,3.379,41.3044287,-82.9544194
71855,BYRNE DAIRY #136,I-90 Exit 37,Liverpool,NY,220,3.659,,
71862,Loves Travel Stop #863,I-90 & SR-528,Madison,OH,305,3.849,41.7648766,-81.0481275
71874,Rutters #85,I-76 & US-30,Bedford,PA,14,4.099,40.013,-78.2055573
71877,LOVES TRAVEL STOP #859,"I-80, EXIT 116 & US-6",Morris,IL,290,3.789,,
71878,LOVES TRAVEL STOP #872,SR-78 & CR-27,Lancaster,OH,315,3.27566666,,
71879,Gas N Wash Schoolhouse,FM-74,New Lenox,IL,399,3.699,41.5135327,-87.9573405
71898,Loves Travel Stop #867,I-55 Exit 165,Normal,IL,280,3.389,,
71898,Loves Travel Stop #867,I-55 Exit 165,Normal,IL,280,3.489,,
71904,SHEETZ #745,I-90 EXIT 212,Madison,OH,305,3.08233333,,
71906,COMPASS TRAVEL CENTER,"I-65, EXIT 230",Demotte,IN,365,3.24233333,,
71913,Circle K #4702456,I-69,Martinsville,IN,375,3.599,39.405921,-86.4347353
71923,SHEETZ #740,US-23  & SR-752,Ashville,OH,315,3.10233333,39.7235911,-82.9683903
71924,JIFFY,I-80 Exit 60,Shippenville                            ,PA,240,4.13233333,,
71932,MCCLURE OIL #60,US 35,Logansport,IN,370,3.799,40.7340439,-86.3416401
71934,SHEETZ #759,I-71 & SR-734,Jeffersonville,OH,315,3.06566666,39.6497375,-83.5414722
71935,SPEEDWAY #1695,I-87 EXIT 23,Albany,NY,12,3.849,,
71942,BYRNE DAIRY #135,I-81 & SR-481,Liverpool,NY,220,4.199,,
71947,PETRO USA,I-76 EXIT 2 & SR-3,Seville                                 ,OH,305,3.079,,
71949,24 STORE SHELBY,SR-61,Shelby,OH,249,3.499,40.9071743,-82.6590305
71950,77/36 DUCHESS,I-77 & US-36,Newcomerstown,OH,542,3.299,40.2893719,-81.5566427
71958,BELL STORES,I-77 & CR-80,Dover,OH,249,3.399,40.554447,-81.4821857
71960,BELL STORES #1159,US-30 & CR-144,Wooster,OH,249,3.659,,
71961,BELL STORES #54,US-250 & SR-241,Mount Eaton,OH,249,3.499,40.6938976,-81.6989451
71962,BELLSTORES,SR-598,Galion,OH,315,3.499,40.7361675,-82.8017967
71969,BORDERVIEW GROCERY,US-11 & CR-19,Champlain,NY,39,3.799,44.9754068,-73.4869826
71971,BOUND BROOK BP,I-287 Exit 13B & SR-28,Bound Brook                             ,NJ,202,3.249,,
71977,BP,SR-47,Sugar Grove                             ,IL,296,3.599,41.7930868,-88.381923
72082,COUNTRYMARK,SR-124,Bluffton                                ,IN,370,3.76566666,40.7500364,-85.1683916
72084,DANDY MINI MART #60,US-6 & SR-14,Troy,PA,31,3.999,41.7869217,-76.7937519
72087,DELTA,US-9,Jersey City                             ,NJ,115,3.239,40.744361,-74.0626661
72113,Food N Fuel,US-6 & CR-4,New Lenox                               ,IL,296,3.399,41.548202,-87.9738237
72113,Food N Fuel,US-6 & CR-4,New Lenox                               ,IL,296,3.499,41.548202,-87.9738237
72116,FRIENDSHIP FOOD MART #90,I-90 & SR-57,Elyria,OH,305,3.779,41.3632373,-82.0760482
72118,GAS N WASH,I-355 & SR-7,HOMER GLEN,IL,296,3.599,,
72118,GAS N WASH,I-355 & SR-7,HOMER GLEN,IL,296,3.599,,
72118,GAS N WASH,I-355 & SR-7,HOMER GLEN,IL,296,3.599,,
72118,GAS N WASH,I-355 & SR-7,HOMER GLEN,IL,296,3.599,,
72118,GAS N WASH,I-355 & SR-7,HOMER GLEN,IL,296,3.599,,
72118,GAS N WASH,I-355 & SR-7,HOMER GLEN,IL,296,3.599,,
72119,Gas N Wash Cicero,SR-50,Berwyn,IL,291,3.599,,
72119,Gas N Wash Cicero,SR-50,Berwyn,IL,291,3.569,,
72124,GET GO #3016,I-376 & SR-18,Monaca,PA,96,5.499,,
72125,GETGO #7520,I-65 & US-31,Edinburgh,IN,375,3.359,39.3316264,-85.9714773
72126,GETGO #7526,I-69 & SR-332,Yorktown,IN,457,3.343,40.2194355,-85.47055
72128,GETGO #7545,I-65 & SR-400,Whitestown,IN,375,3.30233333,,
72130,GILBERTS SHELL,SR-72 & CR-59,Gilberts,IL,290,3.279,,
72134,Gulf,US-422 & SR-528/168,Parkman,OH,573,3.649,,
72142,CASEYS #3990,"I-90E, exit 96 and SR-17",Elkhart,IN,465,3.629,,
72146,HUTTER'S,SR-72,Jonestown                               ,PA,70,3.719,,
72163,KWIK FILL,US-206,Hillsborough,NJ,115,3.399,40.4748201,-74.656744
72189,MARATHON,I-75 & CR-20,Middletown,OH,317,3.21566666,39.49258,-84.3243652
72191,MARATHON RIVERSIDE GAS,I-80 & CR-6,Elkhart,IN,465,3.499,41.7243648,-85.9837642
72194,Mobil,I-57,Riverdale,IL,365,3.699,41.6504594,-87.6612483
72195,MOBIL,US-46,Columbia,NJ,90,3.079,40.9199327,-75.08675
72196,MORGAN OIL,US-224 & CR-231,Lowellville,OH,573,3.399,,
72206,NORTHLAKE BP,I-294 & US-45,Melrose Park,IL,290,3.699,41.8955033,-87.8836307
72206,NORTHLAKE BP,I-294 & US-45,Melrose Park,IL,290,3.599,41.8955033,-87.8836307
72207,NZT,I-294,Alsip                                   ,IL,365,3.389,41.6820626,-87.7785412
72207,NZT,I-294,Alsip                                   ,IL,365,3.589,41.6820626,-87.7785412
72215,PIT STOP #1,SR-31 & SR-34,Weedsport                               ,NY,220,3.899,43.0559475,-76.5480079
72224,RAYMOND TRUCK STOP,US-1/US-9,Newark,NJ,115,3.259,40.7050479,-74.1832081
72232,RICKY ROCKETS FUEL,I-294 & US-12,HICKORY HILLS,IL,291,3.999,41.7309343,-87.815262
72232,RICKY ROCKETS FUEL,I-294 & US-12,HICKORY HILLS,IL,291,3.899,41.7309343,-87.815262
72235,ROC ONE STOP #1,SR-34,Galatia,IL,473,3.559,,
72241,ROYAL FARMS #242,I-95 Exit 27,Philadelphia,PA,160,3.799,,
72259,SHELL,SR-72 & SR-25,Dundee,IL,293,3.279,,
72267,SHELL SERVICE STATION,I-90 Exit 52,Elgin                                   ,IL,290,3.279,,
72276,STAR 001,US-20 & SR-23,SOUTH BEND,IN,465,3.73233333,41.6651568,-86.2525421
72277,STOP N GAS,SR-15 & SR-39,Yorkshire                               ,NY,38,4.099,42.5300912,-78.4682977
72282,SUNOCO,I-278 Exit 48,Bronx,NY,105,4.539,,
72288,S&G #88,I-475 Exit 13 & US-20,Toledo,OH,550,3.009,,
72314,THORNTONS #0333,SR-59 & SR-56,Warrenville,IL,346,3.549,,
72314,THORNTONS #0333,SR-59 & SR-56,Warrenville,IL,346,3.599,,
72315,THORNTONS #221343,US-14 & SR-31,Crystal Lake,IL,293,3.499,42.2506385,-88.2867883
72315,THORNTONS #221343,US-14 & SR-31,Crystal Lake,IL,293,3.449,42.2506385,-88.2867883
72316,THORNTONS #221344,SR-120,Mchenry,IL,297,3.699,42.3562581,-88.3584886
72316,THORNTONS #221344,SR-120,Mchenry,IL,297,3.649,42.3562581,-88.3584886
72318,THORNTONS #330,I-55 & SR-50,Cicero,IL,290,3.549,,
72318,THORNTONS #330,I-55 & SR-50,Cicero,IL,290,3.599,,
72319,THORNTONS #5,I-55 & SR-50,Cicero,IL,290,3.599,,
72319,THORNTONS #5,I-55 & SR-50,Cicero,IL,290,3.649,,
72324,TREE CITY TRAVEL PLAZA,US-421,Greensburg,IN,375,3.989,39.3334153,-85.4771077
72326,CIRCLE K #4700101,I-65 Exit 50,Seymour,IN,375,3.499,,
72330,TRUE NORTH #325,SR-57 & SR-113,Elyria,OH,414,3.679,,
72335,VALERO,US-30 & SR-598,Galion,OH,411,3.499,40.7474018,-82.7984736
72340,WARREN OIL,US-6,Channahon                               ,IL,399,3.779,41.4187415,-88.265661
72340,WARREN OIL,US-6,Channahon                               ,IL,399,3.629,41.4187415,-88.265661
72342,WHITE RIVER,US-231 & SR-58,Bloomfield,IN,546,3.759,39.0269551,-86.9452608
72348,7-ELEVEN #34718,"I-294, EXIT 25",Hinsdale,IL,290,3.719,,
72348,7-ELEVEN #34718,"I-294, EXIT 25",Hinsdale,IL,290,3.739,,
72348,7-ELEVEN #34718,"I-294, EXIT 25",Hinsdale,IL,290,3.839,,
72349,7-ELEVEN #34713,"I-90, EXIT 24",Belvidere,IL,290,3.739,,
72349,7-ELEVEN #34713,"I-90, EXIT 24",Belvidere,IL,290,3.659,,
72349,7-ELEVEN #34713,"I-90, EXIT 24",Belvidere,IL,290,3.879,,
72350,7-ELEVEN #34709,504 N CREGO RD,Dekalb,IL,290,4.439,41.8980179,-88.7340747
72351,LOVES TRAVEL STOP #874,"I-65, EXIT 175 & SR-25",Lafayette,IN,365,3.67233333,,
72378,EB SUNOCO,SR-3 & SR-28,Muncie,IN,457,3.799,40.1922135,-85.3361509
72385,GAS N WASH,I-57 & SR-17,Kankakee                                ,IL,399,3.599,41.1098493,-87.8352227
72387,Williams Fuel Stop,SR-7 & SR-735,Gallipolis,OH,255,3.54066666,38.8435765,-82.1523489
72410,KELLEYS MARKET,I-90 Exit 15 & US-20 BUS,Rockford                                ,IL,520,3.119,,
72410,KELLEYS MARKET,I-90 Exit 15 & US-20 BUS,Rockford                                ,IL,520,2.969,,
72412,KELLEYS MARKET,US-20,Cherry Valley,IL,520,3.699,42.2210848,-88.9899877
72424,MIDDLESEX FOOD STORE,CR-604,Carteret                                ,NJ,79,3.51566666,40.5714941,-74.225485
72436,Ricky Rockets,SR-390 &SR-53,Itasca,IL,297,3.559,,
72436,Ricky Rockets,SR-390 &SR-53,Itasca,IL,297,3.399,,
72436,Ricky Rockets,SR-390 &SR-53,Itasca,IL,297,3.499,,
72436,Ricky Rockets,SR-390 &SR-53,Itasca,IL,297,3.579,,
72438,QUIKTRIP #7208,I-290 EXIT 18A,Bellwood,IL,290,3.079,,
72438,QUIKTRIP #7208,I-290 EXIT 18A,Bellwood,IL,290,3.249,,
72438,QUIKTRIP #7208,I-290 EXIT 18A,Bellwood,IL,290,3.199,,
72438,QUIKTRIP #7208,I-290 EXIT 18A,Bellwood,IL,290,3.279,,
72438,QUIKTRIP #7208,I-290 EXIT 18A,Bellwood,IL,290,3.099,,
72441,SHEETZ #165,US-6,Coudersport,PA,240,3.699,41.768017,-78.0284438
72442,SHEETZ #239,I-70 Exit 57,New Stanton                             ,PA,68,3.28566666,,
72443,SHEETZ #553,I-81 Exit 3,Greencastle,PA,70,3.33233333,,
72445,SHEETZ #639,I-80 Exit 223,Youngstown,OH,573,3.059,,
72446,SHEETZ #656,US-219 & US-6,Kane,PA,240,3.699,,
72467,SUNOCO SERVICE STATION,I-81 Exit 44 & SR-465,Carlisle                                ,PA,70,3.889,,
72471,THORNTONS #221335,I-55 Exit 263,Bolingbrook,IL,296,3.699,,
72471,THORNTONS #221335,I-55 Exit 263,Bolingbrook,IL,296,3.649,,
72482,RUTTERS FARM STORE #80,SR 61,Orwigsburg,PA,208,3.859,,
72483,Circle K #4700047,I-65 Exit 34A,Austin,IN,415,3.799,,
72489,CASEYS #3987,LINCOLN HWY,Wanatah,IN,465,3.71566666,41.4343533,-86.9190579
72498,SHEETZ  #760,"I-71, EXIT 140 Township Rd 256",Marengo,OH,315,3.06566666,,
72500,GAS N WASH,US 34,Plano,IL,290,3.499,41.6618591,-88.4888641
72500,GAS N WASH,US 34,Plano,IL,290,3.599,41.6618591,-88.4888641
72501,QUIKTRIP #7203,"I-80, EXIT 75 &SR-251",Peru,IL,520,2.969,,
72501,QUIKTRIP #7203,"I-80, EXIT 75 &SR-251",Peru,IL,520,3.249,,
72501,QUIKTRIP #7203,"I-80, EXIT 75 &SR-251",Peru,IL,520,2.999,,
72501,QUIKTRIP #7203,"I-80, EXIT 75 &SR-251",Peru,IL,520,3.099,,
72501,QUIKTRIP #7203,"I-80, EXIT 75 &SR-251",Peru,IL,520,3.159,,
72506,CASEYS #4273,SR-56,Madison,IN,375,3.699,38.7343859,-85.3660757
72510,STUCK FLEET FUELING,US-19,Waynesburg,PA,165,4.499,39.8951739,-80.1814937
72524,QuickChek #189,US-46,Ridgefield,NJ,115,3.25233333,40.843709,-74.0059742
72533,Fuel 4,US-9,Jersey City,NJ,115,3.239,40.7523682,-74.0576835
72553,Friendly Express,I-71 Exit 186 & US-250,Ashland,OH,249,3.199,,
72577,QUIKTRIP #7205,"I-80, EXIT 161",Lansing,IL,365,3.079,,
72577,QUIKTRIP #7205,"I-80, EXIT 161",Lansing,IL,365,3.249,,
72577,QUIKTRIP #7205,"I-80, EXIT 161",Lansing,IL,365,3.179,,
72581,FASTRAC MARKET #500266,I-87 Exit 18,Queensbury,NY,12,3.999,,
72582,FASTRAC MARKET #500242,SR-12 & SR-5A,Utica,NY,235,3.999,,
72582,FASTRAC MARKET #500242,SR-12 & SR-5A,Utica,NY,235,3.899,,
72583,SHEETZ #769,I-80 Exit 232,Bloomsburg,PA,138,3.329,,
72585,GAS N WASH GREEN OAKS,"I-94, EXIT 16",Libertyville,IL,290,3.559,,
72585,GAS N WASH GREEN OAKS,"I-94, EXIT 16",Libertyville,IL,290,3.599,,
72592,QUIKTRIP #7191,US-45 & I-57,Effingham,IL,510,3.199,39.1115355,-88.5712734
72592,QUIKTRIP #7191,US-45 & I-57,Effingham,IL,510,2.999,39.1115355,-88.5712734
72597,CIRCLE K #4705697,US 422,Warren,OH,573,3.61233333,41.2575525,-80.864783
72603,THORNTONS #170,I-465 Exit 46 & US-40,Indianapolis,IN,375,3.599,,
72623,LENNYS FOOD N FUEL,US-6,Joliet,IL,296,3.499,41.5210002,-88.0826238
72623,LENNYS FOOD N FUEL,US-6,Joliet,IL,296,3.299,41.5210002,-88.0826238
72623,LENNYS FOOD N FUEL,US-6,Joliet,IL,296,3.399,41.5210002,-88.0826238
72623,LENNYS FOOD N FUEL,US-6,Joliet,IL,296,3.659,41.5210002,-88.0826238
72631,THORNTONS #221348,I-355 & SR-7,Homer Glen,IL,296,3.849,,
72631,THORNTONS #221348,I-355 & SR-7,Homer Glen,IL,296,3.899,,
72631,THORNTONS #221348,I-355 & SR-7,Homer Glen,IL,296,3.899,,
72631,THORNTONS #221348,I-355 & SR-7,Homer Glen,IL,296,3.899,,
72631,THORNTONS #221348,I-355 & SR-7,Homer Glen,IL,296,3.849,,
72631,THORNTONS #221348,I-355 & SR-7,Homer Glen,IL,296,3.899,,
72674,QUIKTRIP #7190,I-64 EXIT 94,Mount Vernon,IL,540,3.199,,
72674,QUIKTRIP #7190,I-64 EXIT 94,Mount Vernon,IL,540,3.099,,
72674,QUIKTRIP #7190,I-64 EXIT 94,Mount Vernon,IL,540,3.399,,
72678,FLYING J #1056,I-90/ I-80,Edon                                    ,OH,550,3.899,,
72683,HUCKS FOOD & FUEL #383,SR-57,Evansville                              ,IN,340,3.759,38.0565631,-87.5138953
72688,SHEETZ #772,I-70 EXIT 59,Springfield,OH,317,3.054,,
72699,Quiktrip #7195,"I-355, EXIT 29",Addison,IL,290,3.079,,
72699,Quiktrip #7195,"I-355, EXIT 29",Addison,IL,290,3.269,,
72699,Quiktrip #7195,"I-355, EXIT 29",Addison,IL,290,3.179,,
72741,Caseys #4298,"I-55, EXIT 220 & SR-47",Dwight,IL,368,3.349,,
72743,PEOTONE TRAVEL CENTER,I-57 & SR-25,Peotone,IL,290,3.459,41.3288544,-87.8189476
72743,PEOTONE TRAVEL CENTER,I-57 & SR-25,Peotone,IL,290,3.499,41.3288544,-87.8189476
72745,Loves Travel Stop #870,US-81 Exit 12 & SR-12,Watertown,NY,220,4.149,,
72755,RACETRAC #2620,I-465 Exit 42,Indianapolis,IN,375,3.159,,
72756,Loves Travel Stop #876,I-94 Exit 34A,Michigan City,IN,365,3.789,,
72763,FASTRAC MARKET #500270,SR-5/SR-13,Canastota,NY,235,4.349,,
72763,FASTRAC MARKET #500270,SR-5/SR-13,Canastota,NY,235,4.449,,
72765,FASTRAC MARKET #500203,SR-104 & CR-256,Wolcott,NY,190,3.819,,
72765,FASTRAC MARKET #500203,SR-104 & CR-256,Wolcott,NY,190,3.799,,
72768,ROAD RANGER #287,I-57 EXIT 318,Bourbonnais,IL,290,3.339,,
72768,ROAD RANGER #287,I-57 EXIT 318,Bourbonnais,IL,290,3.379,,
72779,KWIK TRIP #1276,"I-90/I-39, EXIT 1 & SR-75",South Beloit,IL,290,3.469,,
72779,KWIK TRIP #1276,"I-90/I-39, EXIT 1 & SR-75",South Beloit,IL,290,3.299,,
72779,KWIK TRIP #1276,"I-90/I-39, EXIT 1 & SR-75",South Beloit,IL,290,3.449,,
72781,SHEETZ #774,I-70 & SR-83,New Concord,OH,430,3.059,40.0586917,-81.7454443
